gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,turnover_kzt,operation_count
100000003050771100,terminal,0.59,12,0.42574,"Наблюдаемый получатель: входов=1, вход=229000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,229000.0,0.0,1,0,0.00037033984858502356,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,229000.0,1
100000003054328100,peripheral,0.3,24,0.55221,"Роль неоднозначна: входов=1, выходов=2; оборот=333720.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,2,140000.0,193720.0,1,2,0.00033590915011809754,1.3837142857142857,False,0.0,0.0,3,0,1.0,0.9638653727028701,0.0,333720.0,3
100000003057225100,terminal,0.59,16,0.390568,"Наблюдаемый получатель: входов=1, вход=236000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,236000.0,0.0,1,0,0.000310943554849581,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,236000.0,1
100000003060187100,terminal,0.59,43,0.32085,"Наблюдаемый получатель: входов=1, вход=93046.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,93046.0,0.0,1,0,0.0003014815867240045,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,93046.0,1
100000003060517100,terminal,0.59,28,0.439872,"Наблюдаемый получатель: входов=1, вход=315955.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,315955.0,0.0,1,0,0.00036188349261669046,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,315955.0,1
100000003061115100,peripheral,0.2,0,0.354789,"Вход=1, 45000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,45000.0,0.0,1,0,0.0005339039923107205,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,45000.0,1
100000003062895100,terminal,0.63,42,0.547151,"Наблюдаемый получатель: входов=2, вход=328444.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,2,0,328444.0,0.0,2,0,0.0004076506709551851,0.0,False,0.0,0.0,2,1,0.5433011411382154,0.0,0.0,328444.0,2
100000003066385100,terminal,0.63,0,0.27057,"Наблюдаемый получатель: входов=2, вход=20000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,20000.0,0.0,2,0,0.00029153974169365685,0.0,False,0.0,0.0,2,0,0.5,0.0,0.0,20000.0,2
100000003068941100,consolidator,0.766915,0,0.614413,Гипотеза сбора: отправителей=3; вход=94000.00 KZT; выход/вход=0.27; крупнейший вход=53%,2,False,3,1,94000.0,25000.0,3,2,0.000320174383735057,0.26595744680851063,False,2.0870436331255566e-05,0.43194706994328924,4,2,0.5319148936170213,1.0,1.0,119000.0,5
100000003069463100,peripheral,0.55,14,0.339699,"Мало связей: входов=1, выходов=1; оборот=29420.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,11500.0,17920.0,1,1,0.0002884531759834954,1.5582608695652174,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,29420.0,2
100000003071649100,terminal,0.59,4,0.343147,"Наблюдаемый получатель: входов=1, вход=189500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,189500.0,0.0,1,0,0.00029533227777052824,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,189500.0,1
100000003071930100,consolidator,0.810774,4,0.726534,Гипотеза сбора: отправителей=3; вход=477610.00 KZT; выход/вход=0.01; крупнейший вход=48%,1,False,3,1,477610.0,5000.0,4,1,0.0003483674806474176,0.010468792529469651,False,3.826246660730187e-05,0.5245746691871456,4,1,0.4765603735265175,1.0,1.0,482610.0,5
100000003072205100,peripheral,0.2,4,0.474473,"Вход=2, 163000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,2,0,163000.0,0.0,2,0,0.0003189739255881063,0.0,True,0.0,0.0,2,0,0.6134969325153374,0.0,0.0,163000.0,2
100000003072676100,terminal,0.59,28,0.221254,"Наблюдаемый получатель: входов=1, вход=31545.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,31545.0,0.0,1,0,0.00029318851653853617,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,31545.0,1
100000003073398100,terminal,0.59,1,0.324439,"Наблюдаемый получатель: входов=1, вход=92960.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,92960.0,0.0,1,0,0.0003031880744905432,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,92960.0,1
100000003073635100,terminal,0.59,8,0.357459,"Наблюдаемый получатель: входов=1, вход=129231.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,129231.0,0.0,1,0,0.0003118625039951041,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,129231.0,1
100000003074515100,peripheral,0.2,4,0.323766,"Вход=1, 105000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,105000.0,0.0,1,0,0.0002993828545053818,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,105000.0,1
100000003078839100,peripheral,0.2,8,0.245659,"Вход=1, 14000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,14000.0,0.0,2,0,0.0003147926722848661,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,14000.0,2
100000003083865100,peripheral,0.2,18,0.154251,"Вход=1, 15000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,15000.0,0.0,1,0,0.00029118422941526375,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000003084870100,peripheral,0.2,24,0.206898,"Вход=1, 6500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,6500.0,0.0,1,0,0.00034517865606512906,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,6500.0,1
100000003086040100,terminal,0.59,0,0.269168,"Наблюдаемый получатель: входов=1, вход=10500.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10500.0,0.0,1,0,0.0005480623170204785,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,10500.0,1
100000003087877100,terminal,0.59,8,0.286216,"Наблюдаемый получатель: входов=1, вход=91486.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,91486.0,0.0,1,0,0.00029208517171407756,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,91486.0,1
100000003089018100,terminal,0.59,4,0.383098,"Наблюдаемый получатель: входов=1, вход=230000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,230000.0,0.0,1,0,0.0003072122133568235,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,230000.0,1
100000003089553100,terminal,0.59,42,0.358221,"Наблюдаемый получатель: входов=1, вход=150000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,150000.0,0.0,1,0,0.0003070919971826514,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,150000.0,1
100000003091142100,peripheral,0.2,0,0.326593,"Вход=1, 40000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,40000.0,0.0,1,0,0.0004098644410749577,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,40000.0,1
100000003093299100,terminal,0.59,0,0.118674,"Наблюдаемый получатель: входов=1, вход=15000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15000.0,0.0,1,0,0.00028641409372308623,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000003095610100,terminal,0.59,18,0.202052,"Наблюдаемый получатель: входов=1, вход=23665.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,23665.0,0.0,1,0,0.00029438645311679446,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,23665.0,1
100000003096787100,peripheral,0.2,18,0.164524,"Вход=1, 16400.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,16400.0,0.0,1,0,0.00029170829003374117,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,16400.0,1
100000003097324100,terminal,0.63,35,0.512068,"Наблюдаемый получатель: входов=2, вход=294000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,294000.0,0.0,2,0,0.0003260131114572481,0.0,False,0.0,0.0,2,1,0.8163265306122449,0.0,0.0,294000.0,2
100000003097947100,peripheral,0.2,8,0.315063,"Вход=1, 52980.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,52980.0,0.0,1,0,0.0003200783823355938,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,52980.0,1
100000003102157100,terminal,0.59,0,0.363223,"Наблюдаемый получатель: входов=1, вход=96746.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,96746.0,0.0,2,0,0.0003037239155502857,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,96746.0,2
100000003104347100,peripheral,0.55,29,0.616213,"Мало связей: входов=1, выходов=1; оборот=450000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,418000.0,32000.0,1,1,0.00036431706006781635,0.07655502392344497,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,450000.0,2
100000003105089100,peripheral,0.2,32,0.168988,"Вход=1, 10000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,10000.0,0.0,1,0,0.00029943768321597685,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000003105929100,peripheral,0.55,10,0.582252,"Мало связей: входов=1, выходов=1; оборот=585921.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,429567.0,156354.0,2,1,0.0002994912058967726,0.3639804733603838,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,585921.0,3
100000003109805100,terminal,0.59,28,0.22094,"Наблюдаемый получатель: входов=1, вход=36929.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,36929.0,0.0,1,0,0.00029138188362469686,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,36929.0,1
100000003111305100,consolidator,0.847612,46,0.612461,Гипотеза сбора: отправителей=4; вход=509338.00 KZT; выход/вход=0.00; крупнейший вход=32%,3,False,4,0,509338.0,0.0,4,0,0.0004036018095361804,0.0,False,0.0,0.0,4,3,0.32388119480580674,0.0,0.0,509338.0,4
100000003112436100,terminal,0.59,16,0.328096,"Наблюдаемый получатель: входов=1, вход=100000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,100000.0,0.0,1,0,0.0003021326407143058,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,100000.0,1
100000003112578100,terminal,0.59,24,0.284466,"Наблюдаемый получатель: входов=1, вход=101080.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,101080.0,0.0,1,0,0.0002903839214275371,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,101080.0,1
100000003115284100,consolidator,0.895316,11,0.915192,Гипотеза сбора: отправителей=8; вход=2160500.00 KZT; выход/вход=0.24; крупнейший вход=29%,1,False,8,2,2160500.0,517000.0,15,4,0.0015286375827955766,0.23929645915297384,False,9.565616651825468e-05,0.7429111531190926,9,4,0.28789632029622775,0.5938104448742747,0.9864603481624759,2677500.0,19
100000003116106100,terminal,0.59,10,0.446131,"Наблюдаемый получатель: входов=1, вход=494050.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,494050.0,0.0,2,0,0.0003015810466685917,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,494050.0,2
100000003119550100,terminal,0.59,22,0.17159,"Наблюдаемый получатель: входов=1, вход=21000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,21000.0,0.0,1,0,0.00028997694823419326,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,21000.0,1
100000003122817100,terminal,0.59,14,0.466252,"Наблюдаемый получатель: входов=1, вход=444680.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,444680.0,0.0,1,0,0.0003970827328082313,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,444680.0,1
100000003123296100,terminal,0.59,7,0.344874,"Наблюдаемый получатель: входов=1, вход=86200.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,86200.0,0.0,2,0,0.00029987461985430183,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,86200.0,2
100000003125997100,peripheral,0.2,42,0.405417,"Вход=1, 87750.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,87750.0,0.0,1,0,0.0005483720399494517,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,87750.0,1
100000003128638100,peripheral,0.2,4,0.435565,"Вход=1, 300000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,300000.0,0.0,1,0,0.0003581872469239982,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,300000.0,1
100000003131016100,peripheral,0.55,8,0.596826,"Мало связей: входов=1, выходов=1; оборот=531700.00 KZT; временная поддержка=75%; правила иных ролей не выполнены",2,False,1,1,405700.0,126000.0,7,4,0.0016774572234080627,0.31057431599704216,False,0.0,0.0,1,0,1.0,1.0,0.753968253968254,531700.0,11
