gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_kzt,operation_count,role_score_uncapped,role_score_cap
100000002863356100,peripheral,0.55,22,0.419781,"Мало связей: входов=1, выходов=1; оборот=65000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,1,45000.0,20000.0,1,1,0.0003008529731942847,0.4444444444444444,False,1.387027959709612e-06,exact,2248,0.11519198664440734,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,65000.0,2,0.55,1.0
100000002864256100,terminal,0.59,2,0.360823,"Наблюдаемый получатель: входов=1, вход=135780.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,135780.0,0.0,1,0,0.0003127573971935152,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,135780.0,1,0.59,1.0
100000002864680100,terminal,0.59,7,0.270873,"Наблюдаемый получатель: входов=1, вход=55932.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,55932.0,0.0,1,0,0.00029485149228607616,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,55932.0,1,0.59,1.0
100000002870463100,consolidator,0.804444,1,0.710514,Гипотеза сбора: отправителей=3; вход=207000.00 KZT; выход/вход=0.05; крупнейший вход=48%,2,False,3,1,207000.0,10000.0,4,1,0.0019299755548282868,0.04830917874396135,False,1.9418391435934565e-05,exact,2248,0.3614357262103506,3,1,0.4830917874396135,1.0,0.0,0.0,0.0,10000.0,1.0,0.0,False,False,sample_only,217000.0,5,0.804444,1.0
100000002870937100,terminal,0.59,1,0.267822,"Наблюдаемый получатель: входов=1, вход=83700.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,83700.0,0.0,1,0,0.0002903688396007325,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,83700.0,1,0.59,1.0
100000002871199100,terminal,0.59,40,0.189581,"Наблюдаемый получатель: входов=1, вход=23186.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,23186.0,0.0,1,0,0.00029212285516866057,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,23186.0,1,0.59,1.0
100000002872399100,terminal,0.59,1,0.599899,"Наблюдаемый получатель: входов=1, вход=1090000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,1090000.0,0.0,9,0,0.0007057669186571367,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1090000.0,9,0.59,1.0
100000002876914100,peripheral,0.2,18,0.148396,"Вход=1, 12000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,12000.0,0.0,1,0,0.00029199108961479553,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,12000.0,1,0.2,1.0
100000002877262100,terminal,0.59,42,0.322353,"Наблюдаемый получатель: входов=1, вход=100000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,100000.0,0.0,1,0,0.00029991776286086456,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,100000.0,1,0.59,1.0
100000002878467100,terminal,0.63,42,0.481629,"Наблюдаемый получатель: входов=2, вход=200000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,200000.0,0.0,2,0,0.00031440364212176087,0.0,False,0.0,exact,2248,0.0,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,200000.0,2,0.63,1.0
100000002878483100,peripheral,0.2,18,0.104812,"Вход=1, 6000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,6000.0,0.0,1,0,0.00028878019191604315,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,6000.0,1,0.2,1.0
100000002881669100,terminal,0.59,7,0.150034,"Наблюдаемый получатель: входов=1, вход=18600.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,18600.0,0.0,1,0,0.0002886560582178524,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,18600.0,1,0.59,1.0
100000002883402100,consolidator,0.81,4,0.506808,Гипотеза сбора: отправителей=3; вход=300000.00 KZT; выход/вход=0.00; крупнейший вход=50%,3,False,3,0,300000.0,0.0,3,0,0.00030065707174589223,0.0,False,0.0,exact,2248,0.0,3,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,300000.0,3,0.81,1.0
100000002884708100,peripheral,0.2,42,0.562685,"Вход=1, 1171644.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,1171644.0,0.0,2,0,0.0005625754563953265,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1171644.0,2,0.2,1.0
100000002886166100,terminal,0.59,34,0.439087,"Наблюдаемый получатель: входов=1, вход=185000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,185000.0,0.0,3,0,0.0003245911501737052,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,185000.0,3,0.59,1.0
100000002890167100,terminal,0.59,16,0.326638,"Наблюдаемый получатель: входов=1, вход=118150.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,118150.0,0.0,1,0,0.00029827255224146494,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,118150.0,1,0.59,1.0
100000002891765100,terminal,0.59,40,0.290702,"Наблюдаемый получатель: входов=1, вход=55576.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,55576.0,0.0,1,0,0.0003012779418250422,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,55576.0,1,0.59,1.0
100000002893020100,terminal,0.59,18,0.176256,"Наблюдаемый получатель: входов=1, вход=18340.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,18340.0,0.0,1,0,0.00029240245264606314,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,18340.0,1,0.59,1.0
100000002894076100,consolidator,0.813934,1,0.633636,Гипотеза сбора: отправителей=4; вход=1122782.00 KZT; выход/вход=0.00; крупнейший вход=66%,1,False,4,0,1122782.0,0.0,6,0,0.00038267994337591544,0.0,False,0.0,exact,2248,0.0,4,3,0.6606643141767502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1122782.0,6,0.813934,1.0
100000002896506100,peripheral,0.2,10,0.291353,"Вход=1, 45000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,45000.0,0.0,1,0,0.00031362964480833715,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,45000.0,1,0.2,1.0
100000002901457100,peripheral,0.3,0,0.774011,"Роль неоднозначна: входов=1, выходов=3; оборот=459000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,3,340000.0,119000.0,1,3,0.00037426561132708236,0.35,False,7.569209722986739e-05,exact,2248,0.6994991652754591,4,1,1.0,0.44537815126050423,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,459000.0,4,0.3,1.0
100000002904919100,peripheral,0.55,0,0.424366,"Мало связей: входов=1, выходов=1; оборот=65825.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,60325.0,5500.0,1,1,0.00029091905114297305,0.09117281392457521,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,65825.0,2,0.55,1.0
100000002906470100,terminal,0.59,43,0.352097,"Наблюдаемый получатель: входов=1, вход=130000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,130000.0,0.0,1,0,0.00030780128727312094,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,130000.0,1,0.59,1.0
100000002908521100,terminal,0.59,22,0.237921,"Наблюдаемый получатель: входов=1, вход=44500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,44500.0,0.0,1,0,0.00029251475539092793,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,44500.0,1,0.59,1.0
100000002911170100,terminal,0.59,33,0.451918,"Наблюдаемый получатель: входов=1, вход=300000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,300000.0,0.0,2,0,0.00032304938435236005,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,300000.0,2,0.59,1.0
100000002913340100,terminal,0.59,22,0.171568,"Наблюдаемый получатель: входов=1, вход=23600.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,23600.0,0.0,1,0,0.00028925272980600625,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,23600.0,1,0.59,1.0
100000002914245100,terminal,0.59,8,0.326144,"Наблюдаемый получатель: входов=1, вход=140611.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,140611.0,0.0,1,0,0.00029558398554384,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,140611.0,1,0.59,1.0
100000002916006100,peripheral,0.55,47,0.172353,"Мало связей: входов=0, выходов=1; оборот=32000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены; seed: вход неполон",0,True,0,1,0.0,32000.0,0,1,0.0002855692942172909,,False,0.0,exact,2248,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,seed_inflows_incomplete,32000.0,1,0.55,1.0
100000002921047100,peripheral,0.3,1,0.675551,"Роль неоднозначна: входов=2, выходов=1; оборот=501000.02 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",1,False,2,1,338000.0,163000.02,2,1,0.00031704809387447845,0.48224857988165676,False,2.159800680119253e-05,exact,2248,0.46160267111853087,3,1,0.5177514792899408,1.0,0.0,0.0,0.0,163000.0,0.9999998773006286,1.2269937144792987e-07,False,False,sample_only,501000.02,3,0.3,1.0
100000002922000100,peripheral,0.2,49,0.475808,"Вход=1, 448000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,448000.0,0.0,1,0,0.0004597224521428434,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,448000.0,1,0.2,1.0
100000002926970100,terminal,0.59,18,0.338638,"Наблюдаемый получатель: входов=1, вход=85000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,85000.0,0.0,1,0,0.00031723878529938684,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,85000.0,1,0.59,1.0
100000002933386100,peripheral,0.55,2,0.604262,"Мало связей: входов=1, выходов=1; оборот=73000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,15000.0,58000.0,1,1,0.0006527823249129211,3.8666666666666667,False,2.0012831990095827e-05,exact,2248,0.42153589315525875,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,73000.0,2,0.55,1.0
100000002934441100,terminal,0.63,0,0.392284,"Наблюдаемый получатель: входов=2, вход=60845.60 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,60845.6,0.0,2,0,0.00030248130107500554,0.0,False,0.0,exact,2248,0.0,2,0,0.5927790998856122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,60845.6,2,0.63,1.0
100000002936322100,terminal,0.63,8,0.571332,"Наблюдаемый получатель: входов=2, вход=787133.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,787133.0,0.0,2,0,0.00036638128696323154,0.0,False,0.0,exact,2248,0.0,2,0,0.7622168045298571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,787133.0,2,0.63,1.0
100000002938501100,peripheral,0.55,16,0.261539,"Мало связей: входов=1, выходов=1; оборот=13395.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",1,False,1,1,8395.0,5000.0,1,1,0.00028647190827664715,0.5955926146515783,False,1.7943915472918004e-05,exact,2248,0.21869782971619364,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,13395.0,2,0.55,1.0
100000002939838100,consolidator,0.80048,16,0.601066,Гипотеза сбора: отправителей=3; вход=571233.00 KZT; выход/вход=0.00; крупнейший вход=60%,1,False,3,0,571233.0,0.0,3,0,0.0004000333621032979,0.0,False,0.0,exact,2248,0.0,3,1,0.5952037084692235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,571233.0,3,0.80048,1.0
100000002941114100,peripheral,0.55,11,0.698052,"Мало связей: входов=2, выходов=1; оборот=143510.00 KZT; FIFO 1–7д=100%; в тот же день=?0%; правила иных ролей не выполнены",1,False,2,1,128510.0,15000.0,15,1,0.0018146321453408293,0.11672243405182477,False,2.0607272544257092e-05,exact,2248,0.4357262103505843,2,0,0.8054626099136254,1.0,1.0,15000.0,1.0,0.0,0.0,0.0,False,False,sample_only,143510.0,16,0.55,1.0
100000002943472100,terminal,0.59,42,0.372106,"Наблюдаемый получатель: входов=1, вход=170000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,170000.0,0.0,1,0,0.00030996169091136613,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,170000.0,1,0.59,1.0
100000002945031100,terminal,0.59,12,0.153847,"Наблюдаемый получатель: входов=1, вход=15000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15000.0,0.0,1,0,0.000291121950616924,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15000.0,1,0.59,1.0
100000002945626100,consolidator,0.803493,4,0.579576,Гипотеза сбора: отправителей=3; вход=584000.00 KZT; выход/вход=0.00; крупнейший вход=57%,3,False,3,0,584000.0,0.0,3,0,0.0003377644362503449,0.0,False,0.0,exact,2248,0.0,3,1,0.565068493150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,584000.0,3,0.803493,1.0
100000002947299100,terminal,0.59,2,0.353264,"Наблюдаемый получатель: входов=1, вход=85000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,85000.0,0.0,1,0,0.00033751160508005055,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,85000.0,1,0.59,1.0
100000002948492100,terminal,0.59,40,0.191869,"Наблюдаемый получатель: входов=1, вход=23660.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,23660.0,0.0,1,0,0.00029225683204655884,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,23660.0,1,0.59,1.0
100000002951898100,terminal,0.59,40,0.249069,"Наблюдаемый получатель: входов=1, вход=39990.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,39990.0,0.0,1,0,0.00029687253334630294,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,39990.0,1,0.59,1.0
100000002952631100,terminal,0.59,16,0.234713,"Наблюдаемый получатель: входов=1, вход=48050.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,48050.0,0.0,1,0,0.00029073553668924657,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,48050.0,1,0.59,1.0
